94;0;4986.00;11.42;559.00;0.00;0.16
95;0;3266.00;9.80;1690.00;0.00;0.24
96;0;5069.00;15.52;559.00;0.00;0.24
97;0;3454.00;10.32;1687.00;0.00;0.20
98;0;5029.00;14.60;560.00;0.00;0.32
99;0;3585.00;10.52;1777.00;0.00;0.52
100;0;2932.00;12.02;1723.00;0.00;0.28
101;0;5061.00;15.55;556.00;0.00;0.20
102;0;2942.00;13.20;1767.00;0.00;1.44
103;0;5000.00;11.10;557.00;0.00;0.24
104;0;3248.00;9.70;1724.00;0.00;0.20
105;0;3670.00;10.40;1910.00;0.00;4.72
106;0;3452.00;10.42;1716.00;0.00;0.20
107;0;2985.00;9.80;1842.00;0.00;0.20
108;0;3567.00;10.50;1772.00;0.00;0.44
109;0;5010.00;13.12;562.00;0.00;0.24
110;0;3323.00;10.60;1687.00;0.00;0.32
111;0;2986.00;13.75;1785.00;0.00;0.24
112;0;3527.00;9.80;1685.00;0.00;0.16
113;0;5077.00;15.17;551.00;0.00;0.24
114;0;5052.00;15.50;551.00;0.00;0.28
115;0;2994.00;11.57;1826.00;0.00;0.36
116;0;5027.00;11.77;549.00;0.00;0.24
117;0;3292.00;10.05;1705.00;0.00;0.28
118;0;4992.00;10.30;550.00;0.00;0.28
119;0;3523.00;9.80;1725.00;0.00;0.28
120;0;5078.00;13.67;543.00;0.00;0.20
121;0;3421.00;10.50;1677.00;0.00;0.28
122;0;2891.00;9.50;1747.00;0.00;0.44
123;0;3653.00;9.70;1735.00;0.00;0.32
124;0;5036.00;13.07;546.00;0.00;0.24
125;0;5053.00;13.17;543.00;0.00;0.28
126;0;3246.00;10.22;1714.00;0.00;0.24
127;0;3368.00;10.20;1785.00;0.00;0.28
128;0;3175.00;11.40;1969.00;0.00;0.36
129;0;3393.00;10.17;1706.00;0.00;0.28
130;0;5011.00;9.70;546.00;0.00;0.32
131;0;2728.00;10.90;1708.00;0.00;0.28
132;0;3210.00;10.40;1836.00;0.00;0.48
133;0;2991.00;12.07;1768.00;0.00;0.36
134;0;4987.00;10.30;544.00;0.00;0.32
135;0;3494.00;9.80;1680.00;0.00;0.28
136;0;5001.00;9.70;543.00;0.00;0.24
137;0;2906.00;9.50;1713.00;0.00;0.32
138;0;3380.00;9.80;1786.00;0.00;0.28
139;0;3268.00;9.87;1775.00;0.00;0.32
140;0;3408.00;9.90;1813.00;0.00;0.44
141;0;3235.00;10.40;1793.00;0.00;0.44
142;0;4978.00;9.50;542.00;0.00;0.36
143;0;3463.00;10.30;1703.00;0.00;0.24
144;0;2961.00;11.35;1746.00;0.00;0.24
145;0;5085.00;15.05;537.00;0.00;0.32
146;0;3605.00;9.80;1711.00;0.00;0.32
147;0;5028.00;9.77;535.00;0.00;0.20
148;0;5017.00;9.70;531.00;0.00;0.32
149;0;3290.00;9.60;1736.00;0.00;0.28
150;0;3373.00;10.45;1694.00;0.00;0.28
151;0;4989.00;10.00;527.00;0.00;0.28
152;0;3335.00;10.30;1743.00;0.00;0.24
153;0;1719.00;9.70;1069.00;0.00;0.28
154;0;5029.00;10.20;524.00;0.00;0.32
155;0;5021.00;10.30;518.00;0.00;0.28
156;0;5021.00;10.00;508.00;0.00;0.28
157;0;1884.00;9.60;77.00;0.00;0.40
158;0;3281.00;9.90;1516.00;0.00;0.24
159;0;2735.00;12.70;1665.00;0.00;0.24
160;0;3379.00;10.40;1732.00;0.00;0.32
161;0;2868.00;10.97;1190.00;0.00;0.40
162;0;2711.00;15.32;1157.00;0.00;0.36
163;0;3402.00;10.27;1747.00;0.00;0.28
164;0;3442.00;10.40;1690.00;0.00;0.24
165;0;3232.00;9.85;1771.00;0.00;0.24
166;0;3373.00;10.15;1759.00;0.00;0.28
167;0;2748.00;12.20;1160.00;0.00;0.40
168;0;2767.00;12.87;1180.00;0.00;0.44
169;0;3146.00;9.70;1759.00;0.00;0.44
170;0;2800.00;11.90;1169.00;0.00;0.48
171;0;2823.00;11.65;1175.00;0.00;0.48
172;0;3343.00;10.50;1727.00;0.00;0.24
173;0;3035.00;11.55;1893.00;0.00;0.32
174;0;3457.00;10.50;1726.00;0.00;0.24
175;0;3515.00;9.80;1691.00;0.00;0.24
176;0;2848.00;10.90;1171.00;0.00;0.44
177;0;1853.00;9.67;1104.00;0.00;0.16
178;0;2892.00;9.90;1181.00;0.00;0.44
179;0;2996.00;10.77;1741.00;0.00;0.28
180;0;3490.00;9.80;1840.00;0.00;0.80
181;0;3263.00;10.35;1718.00;0.00;0.24
182;0;2886.00;11.37;1213.00;0.00;0.44
183;0;3460.00;10.55;1780.00;0.00;0.44
184;0;2911.00;9.80;1186.00;0.00;0.36
185;0;3157.00;9.70;1697.00;0.00;0.40
186;0;3549.00;10.00;1761.00;0.00;0.36
187;0;3336.00;10.42;1687.00;0.00;0.28
188;0;2898.00;10.22;1785.00;0.00;0.36
189;0;3647.00;10.20;1722.00;0.00;0.36
190;0;3453.00;11.25;1229.00;0.00;0.28
191;0;3248.00;13.10;461.00;0.00;0.84
192;0;3081.00;11.90;1941.00;0.00;0.28
193;0;3254.00;10.40;1809.00;0.00;0.52
194;0;3340.00;10.60;1709.00;0.00;0.28
195;0;3192.00;10.37;1840.00;0.00;0.60
196;0;3500.00;9.80;1719.00;0.00;0.24
197;0;3272.00;10.87;1900.00;0.00;0.48
198;0;3498.00;10.60;1140.00;0.00;0.48
199;0;2895.00;10.55;1765.00;0.00;0.20
200;0;2760.00;10.00;1689.00;0.00;0.28
201;0;3495.00;10.35;1158.00;0.00;0.36
202;0;3482.00;10.20;1174.00;0.00;0.36
203;0;3470.00;10.40;1194.00;0.00;0.40
204;0;3218.00;9.67;1751.00;0.00;0.32
205;0;3467.00;10.40;1181.00;0.00;0.36
206;0;3657.00;9.92;1659.00;0.00;0.32
207;0;3278.00;10.47;1657.00;0.00;0.28
208;0;3525.00;9.80;1573.00;0.00;0.20
209;0;3421.00;10.65;1899.00;0.00;2.68
210;0;2564.00;9.50;1115.00;0.00;2.44
211;0;3453.00;10.95;1193.00;0.00;0.36
212;0;3394.00;10.10;1584.00;0.00;0.20
213;0;2163.00;9.50;379.00;0.00;4.80
214;0;3434.00;9.80;1631.00;0.00;0.20
215;0;3247.00;9.80;1563.00;0.00;0.28
216;0;3247.00;9.90;1595.00;0.00;0.24
217;0;1897.00;9.50;1970.00;0.00;4.00
218;0;3435.00;11.55;1183.00;0.00;0.40
219;0;2755.00;13.17;1633.00;0.00;0.28
220;0;5127.00;9.50;1571.00;0.00;2.24
221;0;2812.00;9.87;1571.00;0.00;0.24
222;0;3234.00;10.00;1661.00;0.00;0.24
223;0;3299.00;10.00;1608.00;0.00;0.20
224;0;3960.00;9.50;798.00;0.00;1.68
225;0;3165.00;9.50;1218.00;0.00;0.68
226;0;3336.00;10.67;1665.00;0.00;0.24
227;0;3629.00;9.80;1599.00;0.00;0.28
228;0;3600.00;10.45;1634.00;0.00;0.20
229;0;5220.00;9.50;536.00;0.00;1.68
230;0;3431.00;11.15;1201.00;0.00;0.48
231;0;3405.00;9.80;1675.00;0.00;0.24
232;0;3460.00;9.85;1582.00;0.00;0.24
233;0;3228.00;10.40;1632.00;0.00;0.32
234;0;3461.00;10.50;1209.00;0.00;0.44
235;0;3387.00;12.45;1164.00;0.00;0.40
236;0;3316.00;9.90;1591.00;0.00;0.24
237;0;3718.00;13.67;1683.00;0.00;0.36
238;0;3320.00;10.27;1557.00;0.00;0.24
239;0;4516.00;9.50;364.00;0.00;1.52
240;0;3275.00;10.07;1133.00;0.00;0.28
241;0;2931.00;9.60;1589.00;0.00;0.32
242;0;3274.00;9.87;1144.00;0.00;0.28
243;0;3090.00;9.75;1577.00;0.00;0.24
244;0;3063.00;10.37;1128.00;0.00;0.36
245;0;3078.00;10.07;1138.00;0.00;0.36
246;0;3364.00;10.00;1604.00;0.00;0.20
247;0;2933.00;9.70;1571.00;0.00;0.20
248;0;3294.00;11.37;1664.00;0.00;0.28
249;0;2798.00;12.65;1185.00;0.00;0.44
250;0;2821.00;12.60;1192.00;0.00;0.32
251;0;3105.00;9.90;1118.00;0.00;0.28
252;0;3420.00;10.00;1667.00;0.00;0.28
253;0;2742.00;12.20;1573.00;0.00;0.24
254;0;3119.00;10.00;1121.00;0.00;0.28
255;0;3131.00;9.77;1132.00;0.00;0.40
256;0;3491.00;10.10;1671.00;0.00;0.24
257;0;3528.00;10.55;1582.00;0.00;0.24
258;0;2930.00;9.80;1185.00;0.00;0.32
259;0;2923.00;9.80;1195.00;0.00;0.32
260;0;3575.00;9.80;1643.00;0.00;0.28
261;0;3386.00;10.10;1586.00;0.00;0.20
262;0;2972.00;10.65;1149.00;0.00;0.28
263;0;2957.00;10.30;1159.00;0.00;0.32
264;0;2980.00;10.90;1170.00;0.00;0.36
265;0;3185.00;10.07;1655.00;0.00;0.24
266;0;3144.00;9.80;1602.00;0.00;0.20
267;0;1299.00;9.50;691.00;0.00;4.40
268;0;3001.00;9.70;1589.00;0.00;0.24
269;0;3436.00;9.80;1602.00;0.00;0.20
270;0;3501.00;10.42;1656.00;0.00;0.24
271;0;2816.00;9.90;1577.00;0.00;0.24
272;0;3585.00;9.80;1695.00;0.00;0.28
273;0;3667.00;10.12;1614.00;0.00;0.36
274;0;3361.00;9.90;1622.00;0.00;0.20
275;0;3455.00;9.80;1589.00;0.00;0.20
276;0;2693.00;12.82;1633.00;0.00;0.28
277;0;3227.00;10.60;1605.00;0.00;0.28
278;0;3711.00;13.95;1698.00;0.00;0.40
279;0;3083.00;9.70;1584.00;0.00;0.24
280;0;3440.00;9.80;1648.00;0.00;0.24
281;0;3154.00;10.12;1619.00;0.00;0.20
282;0;3561.00;10.35;1659.00;0.00;0.28
283;0;3432.00;10.45;1621.00;0.00;0.24
284;0;2715.00;9.50;1660.00;0.00;0.28
285;0;2998.00;11.10;1161.00;0.00;0.28
286;0;3533.00;10.52;1590.00;0.00;0.24
287;0;3328.00;10.65;1642.00;0.00;0.32
288;0;3333.00;9.80;1564.00;0.00;0.20
289;0;3295.00;9.82;1597.00;0.00;0.24
290;0;3163.00;9.82;1569.00;0.00;0.28
291;0;3676.00;9.87;1625.00;0.00;0.36
292;0;3581.00;10.52;1613.00;0.00;0.24
293;0;3003.00;9.70;1596.00;0.00;0.28
294;0;3248.00;10.02;1605.00;0.00;0.24
295;0;3026.00;10.57;1151.00;0.00;0.40
296;0;2795.00;9.87;1580.00;0.00;0.24
297;0;3501.00;10.00;1620.00;0.00;0.24
298;0;3615.00;10.50;1600.00;0.00;0.20
299;0;2997.00;11.17;1148.00;0.00;0.36
300;0;3369.00;10.00;1595.00;0.00;0.16
301;0;3403.00;11.20;1638.00;0.00;0.20
302;0;3391.00;10.57;1559.00;0.00;0.24
303;0;3018.00;11.00;1141.00;0.00;0.24
304;0;3249.00;9.80;1573.00;0.00;0.28
305;0;3616.00;9.80;1672.00;0.00;0.28
306;0;3310.00;10.30;1616.00;0.00;0.28
307;0;3775.00;10.50;1657.00;0.00;0.28
308;0;3203.00;9.72;1694.00;0.00;0.28
309;0;2938.00;10.30;1579.00;0.00;0.24
310;0;3221.00;10.25;1645.00;0.00;0.24
311;0;2741.00;12.72;1586.00;0.00;0.24
312;0;3444.00;9.77;1836.00;0.00;0.36
313;0;3466.00;9.80;1559.00;0.00;0.24
314;0;3437.00;9.92;1592.00;0.00;0.20
315;0;3316.00;9.80;1565.00;0.00;0.24
316;0;2943.00;9.70;1665.00;0.00;0.28
317;0;2955.00;9.70;1614.00;0.00;0.24
318;0;3186.00;10.30;1583.00;0.00;0.24
319;0;3238.00;9.80;1670.00;0.00;0.24
320;0;3288.00;10.40;1675.00;0.00;0.24
321;0;2995.00;9.70;1601.00;0.00;0.28
322;0;2816.00;9.90;1585.00;0.00;0.24
323;0;3278.00;10.20;1633.00;0.00;0.24
324;0;3511.00;11.47;1596.00;0.00;0.28
325;0;3536.00;10.00;1648.00;0.00;0.24
326;0;3539.00;9.90;1557.00;0.00;0.20
327;0;3187.00;9.80;1612.00;0.00;0.28
328;0;3390.00;10.67;1566.00;0.00;0.24
329;0;3016.00;11.05;1130.00;0.00;0.32
330;0;3450.00;10.25;1610.00;0.00;0.24
331;0;3256.00;9.80;1577.00;0.00;0.28
332;0;2944.00;9.70;1628.00;0.00;0.28
333;0;3357.00;10.15;1670.00;0.00;0.24
334;0;3083.00;9.80;1596.00;0.00;0.28
335;0;3352.00;10.00;1627.00;0.00;0.20
336;0;2928.00;9.70;1582.00;0.00;0.20
337;0;3032.00;10.70;1134.00;0.00;0.32
338;0;3600.00;9.70;1565.00;0.00;0.20
339;0;3589.00;10.40;1596.00;0.00;0.32
340;0;3457.00;9.90;1565.00;0.00;0.24
341;0;3227.00;10.40;1654.00;0.00;0.20
342;0;3268.00;9.90;1598.00;0.00;0.24
343;0;3324.00;9.90;1569.00;0.00;0.24
344;0;3379.00;10.57;1655.00;0.00;0.16
345;0;3513.00;10.15;1609.00;0.00;0.24
346;0;3433.00;10.25;1666.00;0.00;0.24
347;0;3173.00;10.40;1584.00;0.00;0.24
348;0;3140.00;9.60;1621.00;0.00;0.28
349;0;3020.00;10.22;1593.00;0.00;0.24
350;0;3422.00;10.22;1622.00;0.00;0.24
351;0;2767.00;10.65;1634.00;0.00;0.24
352;0;3334.00;10.00;1602.00;0.00;0.20
353;0;3526.00;10.25;1563.00;0.00;0.24
354;0;3293.00;10.05;1642.00;0.00;0.16
355;0;3599.00;10.32;1616.00;0.00;0.28
356;0;3399.00;10.00;1570.00;0.00;0.20
357;0;3449.00;9.95;1652.00;0.00;0.20
358;0;3240.00;10.40;1629.00;0.00;0.28
359;0;3600.00;9.72;1700.00;0.00;0.32
360;0;3239.00;9.82;1584.00;0.00;0.28
361;0;3709.00;10.67;1667.00;0.00;0.32
362;0;3100.00;9.70;1606.00;0.00;0.28
363;0;3033.00;10.90;1123.00;0.00;0.28
364;0;2784.00;10.35;1589.00;0.00;0.24
365;0;3587.00;9.75;1562.00;0.00;0.28
366;0;3359.00;10.52;1643.00;0.00;0.24
367;0;3463.00;9.85;1569.00;0.00;0.24
368;0;3515.00;9.90;1648.00;0.00;0.20
369;0;3062.00;10.82;1115.00;0.00;0.36
370;0;3619.00;10.25;1692.00;0.00;0.28
371;0;3316.00;9.90;1577.00;0.00;0.28
372;0;3574.00;9.80;1630.00;0.00;0.28
373;0;1925.00;9.50;1678.00;0.00;0.16
374;0;2943.00;9.70;1593.00;0.00;0.20
375;0;3000.00;9.70;1575.00;0.00;0.28
376;0;3470.00;9.80;1598.00;0.00;0.20
377;0;2745.00;11.22;1562.00;0.00;0.24
378;0;3432.00;9.80;1648.00;0.00;0.24
379;0;3047.00;10.90;1119.00;0.00;0.32
380;0;3532.00;9.90;1574.00;0.00;0.20
381;0;3621.00;10.40;1682.00;0.00;0.24
382;0;3371.00;10.42;1612.00;0.00;0.20
383;0;3076.00;10.50;1123.00;0.00;0.36
384;0;3390.00;10.02;1576.00;0.00;0.20
385;0;2680.00;10.77;1624.00;0.00;0.36
386;0;3251.00;9.90;1587.00;0.00;0.24
387;0;3277.00;10.50;1645.00;0.00;0.28
388;0;3063.00;10.10;1576.00;0.00;0.24
389;0;3093.00;10.30;1599.00;0.00;0.24
390;0;3663.00;10.05;1678.00;0.00;0.32
391;0;2884.00;9.60;1563.00;0.00;0.20
392;0;3551.00;11.50;1606.00;0.00;0.28
393;0;3603.00;9.80;1572.00;0.00;0.20
394;0;2964.00;9.70;1674.00;0.00;0.32
395;0;3138.00;9.70;1611.00;0.00;0.28
396;0;3455.00;9.90;1576.00;0.00;0.20
397;0;3440.00;9.85;1609.00;0.00;0.20
398;0;3323.00;9.90;1582.00;0.00;0.24
399;0;2937.00;9.70;1642.00;0.00;0.28
400;0;3168.00;10.37;1597.00;0.00;0.20
401;0;3360.00;10.00;1632.00;0.00;0.20
402;0;3151.00;10.50;1566.00;0.00;0.28
403;0;3628.00;9.97;1607.00;0.00;0.20
404;0;3584.00;10.37;1649.00;0.00;0.24
405;0;2943.00;9.80;1563.00;0.00;0.28
406;0;3227.00;9.90;1615.00;0.00;0.36
407;0;2734.00;9.87;1565.00;0.00;0.24
408;0;3068.00;10.80;1804.00;0.00;4.04
409;0;3299.00;9.95;1483.00;0.00;0.24
410;0;3580.00;9.70;1541.00;0.00;0.24
411;0;3086.00;12.35;1110.00;0.00;0.36
412;0;2452.00;9.50;900.00;0.00;3.48
413;0;3419.00;10.25;1553.00;0.00;0.24
414;0;3237.00;9.90;1481.00;0.00;0.28
415;0;3241.00;9.80;1680.00;0.00;0.28
416;0;3115.00;10.02;1109.00;0.00;0.28
417;0;3124.00;12.92;1507.00;0.00;0.24
418;0;3367.00;9.80;1515.00;0.00;0.24
419;0;3129.00;10.00;1113.00;0.00;0.32
420;0;3105.00;10.12;1106.00;0.00;0.28
421;0;3066.00;12.55;1515.00;0.00;0.28
422;0;3187.00;9.90;1531.00;0.00;0.28
423;0;3100.00;9.85;1127.00;0.00;0.24
424;0;3006.00;12.35;1515.00;0.00;0.32
425;0;2976.00;10.20;1548.00;0.00;0.20
426;0;3438.00;9.70;1454.00;0.00;0.20
427;0;2739.00;10.15;1709.00;0.00;0.36
428;0;3228.00;9.50;1207.00;0.00;1.04
429;0;3375.00;9.80;1466.00;0.00;0.24
430;0;5141.00;9.50;537.00;0.00;2.36
431;0;3292.00;9.70;1453.00;0.00;0.20
432;0;3617.00;9.60;1511.00;0.00;0.36
433;0;3487.00;9.80;1545.00;0.00;0.16
434;0;3288.00;9.87;1485.00;0.00;0.20
435;0;4746.00;9.50;461.00;0.00;1.52
436;0;4299.00;9.50;672.00;0.00;1.88
437;0;3445.00;10.32;1518.00;0.00;0.28
438;0;3211.00;10.02;1502.00;0.00;0.24
439;0;3280.00;9.70;1445.00;0.00;0.24
440;0;4694.00;10.40;877.00;0.00;0.12
441;0;3261.00;9.97;1531.00;0.00;0.24
442;0;3133.00;11.72;1519.00;0.00;0.24
443;0;4699.00;11.12;880.00;0.00;0.12
444;0;3049.00;9.80;1566.00;0.00;0.24
445;0;4695.00;10.80;885.00;0.00;0.16
446;0;2792.00;9.85;1443.00;0.00;0.28
447;0;2843.00;9.80;1533.00;0.00;0.24
448;0;2501.00;9.50;1021.00;0.00;2.40
449;0;3449.00;9.85;1470.00;0.00;0.20
450;0;3012.00;9.70;1563.00;0.00;0.20
451;0;1481.00;9.50;1941.00;0.00;5.68
452;0;3560.00;10.05;1548.00;0.00;0.28
453;0;3359.00;9.82;1482.00;0.00;0.20
454;0;2846.00;10.40;1511.00;0.00;0.24
455;0;3005.00;9.75;1565.00;0.00;0.16
456;0;3007.00;9.70;1572.00;0.00;0.16
457;0;3381.00;10.60;1550.00;0.00;0.24
458;0;3297.00;9.90;1493.00;0.00;0.24
459;0;57.00;9.50;1300.00;0.00;2.16
460;0;3016.00;9.70;1571.00;0.00;0.16
461;0;3175.00;12.05;1174.00;0.00;0.24
462;0;3220.00;10.45;1499.00;0.00;0.24
463;0;3327.00;9.80;1529.00;0.00;0.24
464;0;3606.00;9.60;1463.00;0.00;0.32
465;0;3507.00;9.80;1494.00;0.00;0.16
466;0;3149.00;11.50;1508.00;0.00;0.24
467;0;3128.00;10.05;1549.00;0.00;0.24
468;0;3557.00;9.60;1478.00;0.00;0.32
469;0;3501.00;9.80;1489.00;0.00;0.16
470;0;3570.00;9.70;1510.00;0.00;0.32
471;0;3459.00;9.80;1553.00;0.00;0.24
472;0;3370.00;9.80;1477.00;0.00;0.24
473;0;3409.00;9.85;1522.00;0.00;0.24
474;0;3205.00;10.17;1539.00;0.00;0.28
475;0;3648.00;9.60;1431.00;0.00;0.56
476;0;3245.00;10.20;1499.00;0.00;0.36
477;0;3564.00;9.60;1470.00;0.00;0.36
478;0;3023.00;9.80;1555.00;0.00;0.24
479;0;3089.00;10.55;1536.00;0.00;0.36
480;0;2862.00;9.70;1543.00;0.00;0.12
481;0;3504.00;9.80;1466.00;0.00;0.20
482;0;2971.00;10.80;1530.00;0.00;0.36
483;0;3523.00;10.55;1552.00;0.00;0.24
484;0;3448.00;10.40;1478.00;0.00;0.20
485;0;2826.00;9.70;1513.00;0.00;0.20
486;0;3374.00;9.80;1483.00;0.00;0.24
487;0;3477.00;9.80;1520.00;0.00;0.20
488;0;3306.00;9.92;1499.00;0.00;0.24
489;0;3283.00;9.80;1533.00;0.00;0.16
490;0;3500.00;9.70;1496.00;0.00;0.20
491;0;3192.00;9.85;1507.00;0.00;0.24
492;0;1451.00;9.82;1396.00;0.00;0.32
493;0;3103.00;9.95;1558.00;0.00;0.24
494;0;3058.00;11.02;1523.00;0.00;0.32
495;0;2924.00;10.15;1547.00;0.00;0.24
496;0;3197.00;10.27;1712.00;0.00;0.24
497;0;3597.00;9.70;1557.00;0.00;0.24
498;0;3501.00;9.80;1481.00;0.00;0.20
499;0;3539.00;11.47;1527.00;0.00;0.28
500;0;3449.00;9.95;1486.00;0.00;0.24
501;0;3354.00;9.80;1525.00;0.00;0.20
502;0;3387.00;9.80;1489.00;0.00;0.20
503;0;2790.00;9.80;1470.00;0.00;0.20
504;0;3273.00;10.00;1514.00;0.00;0.28
505;0;870.00;11.15;1586.00;0.00;0.32
506;0;3102.00;10.02;1531.00;0.00;0.24
507;0;2784.00;10.20;1555.00;0.00;0.24
508;0;3611.00;9.60;1524.00;0.00;0.28
509;0;3458.00;9.80;1482.00;0.00;0.28
510;0;3431.00;10.10;1530.00;0.00;0.24
511;0;3345.00;9.87;1503.00;0.00;0.28
512;0;2837.00;10.00;1477.00;0.00;0.24
513;0;3197.00;10.10;1532.00;0.00;0.28
514;0;3018.00;9.95;1546.00;0.00;0.24
515;0;1051.00;11.90;1807.00;0.00;0.72
516;0;2872.00;9.75;1534.00;0.00;0.20
517;0;4507.00;13.45;1257.00;0.00;1.52
518;0;3495.00;9.80;1525.00;0.00;0.20
519;0;2951.00;13.10;1483.00;0.00;0.24
520;0;3514.00;9.70;1489.00;0.00;0.20
521;0;2912.00;13.30;1481.00;0.00;0.24
522;0;3335.00;9.80;1537.00;0.00;0.16
523;0;3415.00;10.00;1499.00;0.00;0.24
524;0;3139.00;9.80;1566.00;0.00;0.24
525;0;3278.00;9.90;1524.00;0.00;0.20
526;0;3494.00;10.22;1486.00;0.00;0.20
527;0;2786.00;10.07;1480.00;0.00;0.20
528;0;886.00;10.35;1610.00;0.00;0.36
529;0;2923.00;10.60;1530.00;0.00;0.24
530;0;3180.00;10.30;1644.00;0.00;0.24
531;0;4445.00;15.35;1243.00;0.00;1.88
532;0;3013.00;11.10;1495.00;0.00;0.36
533;0;3478.00;10.25;1493.00;0.00;0.16
534;0;3399.00;10.00;1536.00;0.00;0.24
535;0;3227.00;9.80;1550.00;0.00;0.20
536;0;3178.00;10.25;1522.00;0.00;0.24
537;0;3032.00;9.70;1576.00;0.00;0.20
538;0;3285.00;9.70;1742.00;0.00;0.28
539;0;2791.00;11.40;1491.00;0.00;0.20
540;0;2735.00;11.50;1540.00;0.00;0.28
541;0;3085.00;10.37;1488.00;0.00;0.32
542;0;2742.00;9.67;1477.00;0.00;0.16
